population_size;candidate_max_size;crossover_rate; mutation_rate;new_candidates_rate; num_elites
100;42;0.9;0.4;0.4;1
Generation;Fitness;Candidate;Reactions
28;0;{33, 1, 36, 9, 43, 11, 13, 15, 16, 20, 53, 24, 26, 29};['R_EX_M_hco3__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
28;0;{8};['R_EX_M_phe__L__extr_pool'] 
28;0;{1, 3, 7, 13, 14, 15, 16, 19, 23, 25, 26, 27, 28, 29, 31, 33, 34, 39, 40, 43, 48, 50, 51, 52, 54, 55};['R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
28;0;{4, 36, 5, 9, 42, 10, 41, 43, 14, 47, 13, 46, 20, 21, 25, 26, 28};['R_EX_M_glc__aD__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool'] 
28;0;{0, 2, 4, 6, 10, 14, 16, 17, 23, 24, 25, 26, 27, 28, 29, 30, 35, 39, 41, 42, 46, 47, 48, 49, 52, 53, 54};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
28;0;{33, 36, 5, 38, 6, 10, 12, 16, 49, 18, 50, 20, 54};['R_EX_M_hco3__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
28;0;{34, 36, 37, 6, 5, 38, 11, 43, 44, 46, 47, 16, 19, 55, 22, 23, 27, 30};['R_EX_M_ncam__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_so3__extr_pool'] 
28;0;{0, 32, 35, 6, 42, 43, 47, 20, 24, 30, 31};['R_EX_M_nh4__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool'] 
28;0;{34, 35, 4, 5, 37, 15, 16, 49, 52, 53, 29};['R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
28;0;{0, 1, 2, 6, 10, 11, 12, 14, 18, 19, 20, 23, 24, 28, 30, 31, 34, 35, 38, 40, 41, 42, 47, 49, 50, 52};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
28;0;{0, 4, 5, 7, 10, 12, 14, 18, 22, 23, 24, 25, 28, 29, 33, 35, 37, 39, 42, 43, 44, 45, 46, 50, 52};['R_EX_M_nh4__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
28;0;{0, 32, 1, 3, 4, 40, 9, 17, 18, 22, 25, 29};['R_EX_M_nh4__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
28;0;{2, 6, 38, 8, 9, 41, 11, 44, 40, 48, 16, 51, 20, 21, 22, 19, 29};['R_EX_M_s__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_h2s__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
28;0;{32, 1, 2, 34, 5, 37, 41, 42, 13, 16, 20, 53, 54, 28};['R_EX_M_no2__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_EX_M_no3__extr_pool'] 
28;0;{7, 40, 47, 19, 52};['R_EX_M_gal__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
28;0;{0, 2, 4, 5, 6, 7, 8, 10, 12, 14, 15, 19, 22, 23, 27, 29, 30, 32, 34, 35, 38, 42, 50, 51};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool'] 
28;0;{1, 8, 10, 13, 15, 17, 20, 21, 22, 23, 24, 25, 26, 30, 32, 37, 38, 39, 42, 44, 49};['R_EX_M_arg__L__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_hcys__L__extr_pool'] 
28;0;{1, 34, 4, 5, 38, 39, 40, 41, 42, 12, 46, 47, 16, 49, 48, 51, 21, 55, 31};['R_EX_M_arg__L__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_tsul__extr_pool'] 
28;0;{32, 1, 33, 35, 4, 39, 8, 9, 10, 11, 44, 14, 47, 18, 21, 53, 24, 29, 30};['R_EX_M_no2__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool'] 
28;0;{32, 37, 7, 39, 40, 11, 20, 22, 55, 24, 26, 29};['R_EX_M_no2__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
28;0;{0, 4, 6, 7, 10, 11, 13, 15, 17, 24, 26, 27, 28, 31, 33, 34, 38, 40, 41, 45, 46, 47, 48, 49, 53, 54};['R_EX_M_nh4__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
28;0;{0, 1, 2, 3, 5, 7, 8, 10, 11, 14, 15, 20, 21, 23, 24, 25, 26, 27, 28, 36, 39, 44, 45, 48, 49, 53, 54};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
28;0;{33, 2, 36, 37, 7, 39, 9, 43, 13, 46, 45, 48, 49, 50, 53, 22, 55, 21, 25, 26};['R_EX_M_hco3__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool'] 
28;0;{1, 2, 36, 4, 7, 9, 44, 45, 47, 19, 26, 27, 30};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_so3__extr_pool'] 
28;0;{1, 6, 9, 10, 11, 12, 13, 14, 15, 16, 24, 25, 26, 28, 29, 30, 31, 34, 35, 36, 37, 38, 40, 41, 42, 46, 51, 52, 53, 54, 55};['R_EX_M_arg__L__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
28;0;{0, 34, 6, 39, 8, 9, 42, 43, 50, 51, 20, 19, 22, 55, 25};['R_EX_M_nh4__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_h__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_cyan__extr_pool'] 
28;0;{1, 3, 4, 7, 8, 9, 12, 13, 16, 17, 21, 22, 26, 28, 29, 31, 33, 34, 36, 37, 38, 40, 41, 43, 45, 48, 52};['R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
28;0;{0, 2, 3, 5, 6, 7, 11, 12, 13, 19, 20, 22, 24, 27, 35, 36, 37, 39, 43, 44, 45, 49, 51, 53};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
28;0;{33, 3, 38, 10, 12, 13, 14, 46, 47, 17, 50, 16, 52, 49, 15, 25, 29};['R_EX_M_hco3__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
28;0;{3, 5, 9, 11, 13, 14, 17, 19, 20, 21, 22, 23, 27, 33, 34, 35, 37, 38, 40, 41, 42, 44, 45, 46, 47, 49, 55};['R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
